STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/10/2014,0.01,",,7,0700",0,",,7,",0,",,7,",70,",,7",49,",,7",51,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/10/2014,0.17,",,7,0700",0,",,7,",0,",,7,",65,",,7",51,",,7",53,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/10/2014,0.45,",,7,0700",0,",,7,",0,",,7,",54,",,7",36,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/10/2014,0,",,7,0700",0,",,7,",0,",,7,",42,",,7",29,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/10/2014,0.06,",,7,0700",0,",,7,",0,",,7,",51,",,7",34,",,7",48,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/10/2014,0.01,",,7,0700",0,",,7,",0,",,7,",54,",,7",45,",,7",45,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/10/2014,0.01,",,7,0700",0,",,7,",0,",,7,",48,",,7",43,",,7",43,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/10/2014,0.01,",,7,0700",0,",,7,",0,",,7,",49,",,7",43,",,7",46,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/10/2014,0,",,7,0700",0,",,7,",0,",,7,",57,",,7",34,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/10/2014,0.2,",,7,0700",0,",,7,",0,",,7,",65,",,7",38,",,7",46,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/10/2014,0.01,",,7,0700",0,",,7,",0,",,7,",51,",,7",40,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/10/2014,0,",,7,0700",0,",,7,",0,",,7,",58,",,7",41,",,7",54,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/10/2014,0.06,",,7,0700",0,",,7,",0,",,7,",75,",,7",51,",,7",52,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/10/2014,0,",,7,0700",0,",,7,",0,",,7,",53,",,7",41,",,7",43,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/10/2014,0,",,7,0700",0,",,7,",0,",,7,",46,",,7",30,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/11/2014,0,",,7,0700",0,",,7,",0,",,7,",48,",,7",31,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/11/2014,0.03,",,7,0700",0,",,7,",0,",,7,",39,",,7",33,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/11/2014,0.01,",,7,0700",0,",,7,",0,",,7,",41,",,7",25,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/11/2014,0,",,7,0700",0,",,7,",0,",,7,",57,",,7",40,",,7",54,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/11/2014,0,",,7,0700",0,",,7,",0,",,7,",62,",,7",49,",,7",49,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/11/2014,0,",,7,0700",0,",,7,",0,",,7,",57,",,7",32,",,7",43,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/11/2014,0.43,",,7,0700",0,",,7,",0,",,7,",48,",,7",37,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/11/2014,0.46,",,7,0700",0,"T,,7,",0,",,7,",37,",,7",29,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/11/2014,0,",,7,0700",0,",,7,",0,",,7,",42,",,7",30,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/11/2014,0,",,7,0700",0,",,7,",0,",,7,",46,",,7",35,",,7",42,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/11/2014,0,",,7,0700",0,",,7,",0,",,7,",58,",,7",42,",,7",46,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/11/2014,0,",,7,0700",0,",,7,",0,",,7,",63,",,7",46,",,7",47,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/11/2014,0.04,",,7,0700",0,",,7,",0,",,7,",47,",,7",33,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/11/2014,0.11,",,7,0700",1.5,",,7,",2,",,7,",35,",,7",14,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/11/2014,0.04,",,7,0700",0.6,",,7,",2,",,7,",33,",,7",19,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/11/2014,0,",,7,0700",0,",,7,",0,"T,,7,",36,",,7",26,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/11/2014,0.11,",,7,0700",1,",,7,",1,",,7,",36,",,7",30,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/11/2014,0.34,",,7,0700",0,",,7,",0,",,7,",37,",,7",17,",,7",18,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/11/2014,0,",,7,0700",0,",,7,",0,",,7,",23,",,7",13,",,7",15,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/11/2014,0,",,7,0700",0,",,7,",0,",,7,",29,",,7",14,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/11/2014,0,"T,,7,0700",0,"T,,7,",0,"T,,7,",31,",,7",17,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/11/2014,0,",,7,0700",0,",,7,",0,",,7,",28,",,7",13,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/11/2014,0,",,7,0700",0,",,7,",0,",,7,",47,",,7",22,",,7",45,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/11/2014,0.25,",,7,0700",0,",,7,",0,",,7,",58,",,7",43,",,7",58,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/11/2014,0,",,7,0700",0,",,7,",0,",,7,",67,",,7",41,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/11/2014,0,",,7,0700",0,",,7,",0,",,7,",49,",,7",31,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/11/2014,0.4,",,7,0700",4.5,",,7,",5,",,7,",33,",,7",26,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/11/2014,0.14,",,7,0700",2,",,7,",7,",,7,",29,",,7",21,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/11/2014,0,",,7,0700",0,",,7,",4,",,7,",26,",,7",12,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/11/2014,0,",,7,0700",0,",,7,",1,",,7,",37,",,7",19,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/12/2014,0,"T,,7,0700",0,",,7,",0,",,7,",53,",,7",37,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/2014,0,",,7,0700",0,",,7,",0,",,7,",41,",,7",19,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/2014,0.08,",,7,0700",0,"T,,7,",0,",,7,",40,",,7",20,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/2014,0.02,",,7,0700",0,",,7,",0,",,7,",41,",,7",27,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/2014,0,",,7,0700",0,",,7,",0,",,7,",33,",,7",16,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/2014,0.54,",,7,0700",0,",,7,",0,",,7,",36,",,7",25,",,7",35,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/2014,0.37,",,7,0700",0,",,7,",0,",,7,",37,",,7",22,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/2014,0,",,7,0700",0,",,7,",0,",,7,",29,",,7",16,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/2014,0,",,7,0700",0,",,7,",0,",,7,",30,",,7",20,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/2014,0.12,",,7,0700",0.9,",,7,",1,",,7,",35,",,7",29,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/2014,0.46,",,7,0700",9,",,7,",10,",,7,",29,",,7",22,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/2014,0,"T,,7,0700",0,"T,,7,",8,",,7,",25,",,7",23,",,7",24,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/2014,0.1,",,7,0700",0.4,",,7,",8,",,7,",30,",,7",24,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/2014,0.05,",,7,0700",0,",,7,",7,",,7,",32,",,7",29,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/2014,0.06,",,7,0700",0,",,7,",6,",,7,",36,",,7",32,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/2014,0,"T,,7,0700",0,",,7,",4,",,7,",36,",,7",32,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/2014,0.04,",,7,0700",0,",,7,",0,"T,,7,",42,",,7",36,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/2014,0.05,",,7,0700",0,"T,,7,",0,"T,,7,",40,",,7",29,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/2014,0.05,",,7,0700",0.2,",,7,",0,"T,,7,",31,",,7",23,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/2014,0,"T,,7,0700",0,"T,,7,",0,"T,,7,",26,",,7",22,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/2014,0,",,7,0700",0,",,7,",0,"T,,7,",27,",,7",25,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/2014,0,",,7,0700",0,",,7,",0,"T,,7,",32,",,7",26,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/2014,0.04,",,7,0700",0,",,7,",0,"T,,7,",39,",,7",29,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/12/2014,0.07,",,7,0700",0,",,7,",0,",,7,",46,",,7",39,",,7",45,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/12/2014,0.06,",,7,0700",0,",,7,",0,",,7,",57,",,7",41,",,7",42,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/12/2014,0,"T,,7,0700",0,",,7,",0,",,7,",42,",,7",36,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/12/2014,0,",,7,0700",0,",,7,",0,",,7,",46,",,7",29,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/12/2014,0.16,",,7,0700",0,",,7,",0,",,7,",52,",,7",38,",,7",40,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/12/2014,0,",,7,0700",0,",,7,",0,",,7,",40,",,7",27,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/12/2014,0.05,",,7,0700",1.5,",,7,",2,",,7,",31,",,7",20,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/12/2014,0.04,",,7,0700",0.8,",,7,",2,",,7,",22,",,7",16,",,7",16,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/01/2015,0,",,7,0700",0,",,7,",1,",,7,",22,",,7",16,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/01/2015,0,"T,,7,0700",0,"T,,7,",1,",,7,",33,",,7",20,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/01/2015,0.01,",,7,0700",0,"T,,7,",0,"T,,7,",30,",,7",19,",,7",24,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/01/2015,0.23,",,7,0700",0,",,7,",0,",,7,",44,",,7",24,",,7",43,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/01/2015,0.05,",,7,0700",0,",,7,",0,",,7,",54,",,7",20,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/01/2015,0,"T,,7,0700",0,"T,,7,",0,",,7,",21,",,7",9,",,7",11,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/01/2015,0.03,",,7,0700",0.4,",,7,",0,"T,,7,",15,",,7",7,",,7",13,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/01/2015,0,"T,,7,0700",0,"T,,7,",0,"T,,7,",13,",,7",-3,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/01/2015,0.02,",,7,0700",0.2,",,7,",0,"T,,7,",16,",,7",3,",,7",16,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/01/2015,0.01,",,7,0700",0.3,",,7,",0,"T,,7,",24,",,7",4,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/01/2015,0,",,7,0700",0,",,7,",0,"T,,7,",17,",,7",4,",,7",16,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/01/2015,0.05,",,7,0700",0.5,",,7,",1,",,7,",32,",,7",16,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/01/2015,0.12,",,7,0700",1.3,",,7,",2,",,7,",33,",,7",1,",,7",1,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/01/2015,0,",,7,0700",0,",,7,",2,",,7,",7,",,7",-15,",,7",-10,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/01/2015,0,"T,,7,0700",0,"T,,7,",2,",,7,",23,",,7",-10,",,7",6,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/01/2015,0,"T,,7,0700",0,"T,,7,",2,",,7,",29,",,7",6,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/01/2015,0.05,",,7,0700",0.5,",,7,",3,",,7,",28,",,7",-7,",,7",-3,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/01/2015,0,",,7,0700",0,",,7,",3,",,7,",30,",,7",-5,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/01/2015,0.02,",,7,0700",0.2,",,7,",3,",,7,",40,",,7",29,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/01/2015,0.01,",,7,0700",0.5,",,7,",3,",,7,",31,",,7",20,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/01/2015,0,",,7,0700",0,",,7,",3,",,7,",24,",,7",-3,",,7",3,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/01/2015,0,"T,,7,0700",0,"T,,7,",1,",,7,",26,",,7",-3,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/01/2015,0,",,7,0700",0,",,7,",1,",,7,",27,",,7",9,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/01/2015,0,",,7,0700",0,",,7,",1,",,7,",33,",,7",19,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/01/2015,0.01,",,7,0700",0.1,",,7,",1,",,7,",33,",,7",21,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/01/2015,0,"T,,7,0700",0,"T,,7,",1,",,7,",21,",,7",5,",,7",8,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/01/2015,0.22,",,7,0700",3,",,7,",4,",,7,",17,",,7",8,",,7",12,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/01/2015,0,"T,,7,0700",0,"T,,7,",4,",,7,",12,",,7",1,",,7",3,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/01/2015,0,",,7,0700",0,",,7,",4,",,7,",23,",,7",-4,",,7",1,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/01/2015,0.1,",,7,0700",2.2,",,7,",6,",,7,",31,",,7",0,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/01/2015,0.04,",,7,0700",1.1,",,7,",7,",,7,",26,",,7",6,",,7",6,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/02/2015,0,",,7,0700",0,",,7,",7,",,7,",22,",,7",1,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/02/2015,0.41,",,7,0700",5,",,7,",12,",,7,",26,",,7",17,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/02/2015,0.15,",,7,0700",2.1,",,7,",13,",,7,",26,",,7",-4,",,7",-1,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/02/2015,0.04,",,7,0700",1.4,",,7,",14,",,7,",23,",,7",-2,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/02/2015,0.26,",,7,0700",4.3,",,7,",18,",,7,",31,",,7",14,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/02/2015,0,"T,,7,0700",0,"T,,7,",18,",,7,",15,",,7",-14,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/02/2015,0,",,7,0700",0,",,7,",18,",,7,",22,",,7",-1,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/02/2015,0.02,",,7,0700",0.3,",,7,",18,",,7,",35,",,7",21,",,7",35,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/02/2015,0.3,",,7,0700",2.4,",,7,",17,",,7,",38,",,7",13,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/02/2015,0.2,",,7,0700",1.6,",,7,",19,",,7,",18,",,7",14,",,7",15,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/02/2015,0,"T,,7,0700",0,"T,,7,",17,",,7,",18,",,7",7,",,7",11,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/02/2015,0.03,",,7,0700",0.6,",,7,",17,",,7,",31,",,7",10,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/02/2015,0.06,",,7,0700",0.5,",,7,",17,",,7,",24,",,7",0,",,7",0,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/02/2015,0.06,",,7,0700",0.5,",,7,",16,",,7,",14,",,7",-8,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/02/2015,0.22,",,7,0700",2,",,7,",17,",,7,",22,",,7",1,",,7",1,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/02/2015,0.05,",,7,0700",0.5,",,7,",17,",,7,",1,",,7",-4,",,7",0,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/02/2015,0,"T,,7,0700",0,"T,,7,",17,",,7,",5,",,7",-8,",,7",-2,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/02/2015,0,",,7,0700",0,",,7,",16,",,7,",20,",,7",-9,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/02/2015,0.08,",,7,0700",1.4,",,7,",17,",,7,",23,",,7",3,",,7",7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/02/2015,0,",,7,0700",0,",,7,",17,",,7,",9,",,7",-8,",,7",-7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/02/2015,0,",,7,0700",0,",,7,",17,",,7,",13,",,7",-11,",,7",13,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/02/2015,0.05,",,7,0700",0.6,",,7,",18,",,7,",22,",,7",13,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/02/2015,0.01,",,7,0700",0.9,",,7,",18,",,7,",30,",,7",4,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/02/2015,0,"T,,7,0700",0,"T,,7,",18,",,7,",5,",,7",-22,",,7",-5,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/02/2015,0,",,7,0700",0,",,7,",16,",,7,",20,",,7",-5,",,7",10,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/02/2015,0,",,7,0700",0,",,7,",15,",,7,",24,",,7",1,",,7",7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/02/2015,0,"T,,7,0700",0,"T,,7,",15,",,7,",15,",,7",-4,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/02/2015,0,",,7,0700",0,",,7,",15,",,7,",15,",,7",-18,",,7",-8,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/03/2015,0.04,",,7,0700",0.4,",,7,",15,",,7,",28,",,7",-8,",,7",17,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/03/2015,0.06,",,7,0700",1,",,7,",16,",,7,",26,",,7",17,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/03/2015,0,",,7,0700",0,",,7,",16,",,7,",27,",,7",3,",,7",7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/03/2015,0.2,",,7,0700",1.8,",,7,",15,",,7,",31,",,7",7,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/03/2015,0.02,",,7,0700",1,",,7,",15,",,7,",36,",,7",12,",,7",12,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/03/2015,0.03,",,7,0700",0.5,",,7,",15,",,7,",13,",,7",-9,",,7",-4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/03/2015,0,",,7,0700",0,",,7,",15,",,7,",25,",,7",-4,",,7",17,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/03/2015,0.03,",,7,0700",0.5,",,7,",15,",,7,",27,",,7",17,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/03/2015,0,",,7,0700",0,",,7,",15,",,7,",38,",,7",15,",,7",15,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/03/2015,0,",,7,0700",0,",,7,",14,",,7,",45,",,7",15,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/03/2015,0.08,",,7,0700",0,",,7,",14,",,7,",48,",,7",25,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/03/2015,0,",,7,0700",0,",,7,",9,",,7,",46,",,7",28,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/03/2015,0,",,7,0700",0,",,7,",9,",,7,",33,",,7",15,",,7",18,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/03/2015,0.05,",,7,0700",0,",,7,",6,",,7,",47,",,7",16,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/03/2015,0.01,",,7,0700",0,"T,,7,",4,",,7,",42,",,7",32,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/03/2015,0.09,",,7,0700",0.2,",,7,",4,",,7,",32,",,7",21,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/03/2015,0.05,",,7,0700",0,",,7,",3,",,7,",51,",,7",26,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/03/2015,0,"T,,7,0700",0,"T,,7,",3,",,7,",38,",,7",21,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/03/2015,0,"T,,7,0700",0,"T,,7,",3,",,7,",27,",,7",11,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/03/2015,0,",,7,0700",0,",,7,",2,",,7,",32,",,7",14,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/03/2015,0.09,",,7,0700",1.3,",,7,",3,",,7,",32,",,7",25,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/03/2015,0.05,",,7,0700",0.8,",,7,",4,",,7,",42,",,7",19,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/03/2015,0.02,",,7,0700",0.6,",,7,",3,",,7,",23,",,7",14,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/03/2015,0,",,7,0700",0,",,7,",2,",,7,",22,",,7",3,",,7",4,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/03/2015,0,",,7,0700",0,",,7,",1,",,7,",33,",,7",4,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/03/2015,0.04,",,7,0700",0,",,7,",0,"T,,7,",44,",,7",26,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/03/2015,0.45,",,7,0700",0,"T,,7,",0,"T,,7,",38,",,7",31,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/03/2015,0,"T,,7,0700",0,"T,,7,",0,"T,,7,",36,",,7",17,",,7",18,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/03/2015,0,",,7,0700",0,",,7,",0,"T,,7,",22,",,7",8,",,7",12,",,7,0700"
